Groupid,Id,Matchid,Matchtype,Assists,Boosts,Damagedealt,Headshotkills,Heals,Is Duo,Is Squad,Kills,Killstreaks,Longestkill,Matchduration,Matchkillrank,Matchtypeint,Maxplace,Numenemiesknocked,Numgroups,Overallkillrank,Overallwinbasedrank,Revives,Ridedistance,Swimdistance,Teamkills,Vehicledestroys,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc,Ln Win Place Perc
e8e0c5952943f0,00750e7f156f4c,43111c3e15f7f5,duo,0,3,377.8,3,12,1,0,4,2,33.18,"1,977",7,2,43,2,42,"1,170","1,439",1,1199,0,0,0,3367,5,0.7381,5.934364955,1.945910149,-0.303675962,-0.303675962
ebb1d7c4c0a11e,048fee69563883,4a91dd08a62919,duo,0,4,473.7,4,6,1,0,5,2,46.13,"1,974",4,2,48,2,47,0,0,1,4240,0,0,0,1504,5,0.5957,6.16057421,1.386294361,-0.518018094,-0.518018094
8cb938b359c240,37627bb03415a9,182134b302ae09,duo,0,4,717.5,4,6,1,0,7,2,80.87,"1,357",1,2,47,2,46,0,0,1,0,0,0,0,3540,3,1,6.575772948,0,0,0
bb49c074effa6c,a07adc478cfcc7,a80e5b919905a1,duo,0,6,786.9,4,4,1,0,9,2,82.64,"1,352",2,2,49,2,47,"1,548","1,454",1,0,0,0,0,2824,10,0.9375,6.668101176,0.693147181,-0.064538521,-0.064538521
287c79d601c40c,40f1604d2b92a8,4dcbc4e516120f,duo,0,2,587.3,2,0,1,0,6,3,80.09,"1,398",2,2,50,3,48,0,0,1,0,0,0,0,1682,4,0.8163,6.375535763,0.693147181,-0.202973345,-0.202973345
b7bd498064ea92,4267b5017e558f,24b3505c9b9ed4,duo,0,5,742.7,2,2,1,0,10,3,67.82,"1,366",1,2,48,4,46,0,0,1,259.9,0,0,0,3044,6,1,6.610292195,0,0,0
d8c6ab257c8aa8,d8dfe077d37d0b,2b844124914e14,duo,1,0,66.23,0,0,1,0,0,0,0,"1,784",63,2,47,1,41,0,0,1,0,0,0,0,389.3,3,0.413,4.193133532,4.143134726,-0.884307686,-0.884307686
06e350cc0756e4,b72c1e3d937faf,5eedfee08f9b04,duo,1,1,72.24,0,4,1,0,0,0,0,"1,354",56,2,48,0,45,0,0,1,0,0,0,0,802.1,2,0.4894,4.279993909,4.025351691,-0.714575128,-0.714575128
7d5516f15c4288,db87fcf3d0a1c7,d17c9d42e856e5,duo,1,2,26.38,0,0,1,0,0,0,0,"1,875",54,2,48,0,48,0,0,1,0,0,0,0,2047,3,0.5957,3.272606147,3.988984047,-0.518018094,-0.518018094
8a5b15acbc0b0f,9adddae93b7629,78edf85a13bcae,duo,1,4,286.2,0,22,1,0,0,0,0,"1,795",42,2,45,1,45,0,0,1,5766,3.854,0,0,1879,5,0.7727,5.656690867,3.737669618,-0.257864404,-0.257864404
efec5b8164de54,302793778cb4ba,cb981493b8ab3e,duo,1,0,124.7,0,0,1,0,1,1,5.242,"1,867",40,2,46,0,45,0,0,1,0,0,0,0,314.7,3,0.2889,4.825910853,3.688879454,-1.241674672,-1.241674672
5af79cd819ec2b,3ff593d551d3e6,862e3c184a797a,duo,1,0,200.6,0,0,1,0,1,1,72.16,"1,861",33,2,48,1,45,0,0,1,0,0,0,0,1263,2,0.5319,5.301312876,3.496507561,-0.631299777,-0.631299777
dfdfe097746fbe,b92a5e7684ff0b,b3556c6f16f6f1,duo,1,0,156.3,0,3,1,0,1,1,11.44,"1,850",39,2,48,1,45,0,0,1,0,0,0,0,250.2,3,0.2766,5.051777237,3.663561646,-1.28518286,-1.28518286
fd9d2947538fab,3afada473d0225,61c6cecc03eba0,duo,1,1,146.6,0,3,1,0,1,1,7.354,"1,373",28,2,47,0,43,0,0,1,0,0,0,0,1032,6,0.6739,4.987707789,3.33220451,-0.394673547,-0.394673547
8db145d8309539,bce5869a776404,f53849830bb706,duo,1,2,57.08,0,1,1,0,1,1,29.75,"1,378",25,2,48,0,45,0,0,1,0,0,0,0,1983,4,0.7447,4.044453793,3.218875825,-0.294773826,-0.294773826
bf70705cbffda5,2f929476c75e04,bd0835aef170f3,duo,1,2,235.5,0,4,1,0,1,1,2.137,"1,417",32,2,46,0,44,"1,485","1,466",1,0,67.57,0,0,1267,4,0.6444,5.461710913,3.465735903,-0.439435628,-0.439435628
cee4d6ac181e57,9dae8336f0d0e3,302fc8074f365b,duo,1,2,100.9,0,1,1,0,1,1,40.23,"1,296",19,2,41,0,40,0,0,1,0,0,0,0,2942,6,0.925,4.614129927,2.944438979,-0.077961541,-0.077961541
7569ecef85774a,f7b49f06c0b0b2,17ed3fb953ee43,duo,1,2,262.8,0,5,1,0,2,1,13.06,"1,772",17,2,44,1,43,0,0,1,787,0,0,0,3064,6,0.7442,5.571393287,2.833213344,-0.295445463,-0.295445463
6758c24531a48e,6013d2b707629c,ddbf161e7c8587,duo,1,2,273.4,0,2,1,0,2,1,13.09,"1,400",23,2,49,3,47,"1,520","1,571",1,0,0,0,0,685,3,0.4792,5.610935924,3.135494216,-0.735637232,-0.735637232
de6c8f1091bdea,02c91a321f018e,da426c0b5e5ba5,duo,1,3,295.7,0,14,1,0,3,1,49.3,"1,775",6,2,48,0,46,0,0,1,4308,0,0,0,2286,5,1,5.689345427,1.791759469,0,0
da3f65607f7c62,376b7bf822159a,a8f2faa993081f,duo,1,3,185.4,0,0,1,0,1,1,30.11,"1,355",23,2,49,1,48,0,0,1,0.06,0,0,0,733.5,7,0.9375,5.222515653,3.135494216,-0.064538521,-0.064538521
509c5b653f4907,a588b82a74efaf,7410c75d995a92,duo,1,3,390.1,0,1,1,0,2,1,108.9,"1,365",16,2,48,3,48,"1,254","1,464",1,0,0,0,0,1617,6,0.7234,5.966403117,2.772588722,-0.323792959,-0.323792959
58091d01e279a5,4ed0e697d926a9,baa25b83f6e3db,duo,1,4,254.4,0,6,1,0,1,1,0.7379,"1,408",30,2,47,1,46,0,0,1,0,0,0,0,1536,5,0.7391,5.538907831,3.401197382,-0.302322049,-0.302322049
8a1a8193aa41f6,59730ade7ef300,2d3de11313e974,duo,1,0,100,1,0,1,0,1,1,26.73,"1,438",29,2,47,0,45,0,0,1,0,0,0,0,1812,4,0.6957,4.605170186,3.36729583,-0.362836746,-0.362836746
84c346ea672e1f,3df6efbe9b0632,2357f6ae4d92c3,duo,1,0,152.6,1,5,1,0,2,1,17.02,"1,358",21,2,46,1,46,0,0,1,0,0,0,0,151.4,2,0.3778,5.027820119,3.044522438,-0.973390324,-0.973390324
ac958a4b6cc6bc,53879f8ed37f97,2ce58b088804fc,duo,1,2,366.5,1,1,1,0,1,1,0,"1,444",29,2,47,2,41,0,0,1,0,0,0,0,1698,6,0.8043,5.903998521,3.36729583,-0.217782945,-0.217782945
475f284f277e1d,d85762152d46cc,70db2653430813,duo,1,1,316,0,2,1,0,3,2,31.7,"1,799",10,2,49,2,48,0,0,1,4289,0,0,0,1572,6,0.7292,5.755742214,2.302585093,-0.315807236,-0.315807236
3e9f8e77d4ca6a,a949446d1eb4c6,c54cde3258ee90,duo,1,4,339.7,0,8,1,0,4,2,74.21,"1,815",4,2,48,1,47,0,0,1,2482,0,0,0,4142,6,0.9574,5.828062875,1.386294361,-0.043534002,-0.043534002
4635feef788df9,428e3870ed686a,6b09d5f6f5964f,duo,1,2,556.2,1,6,1,0,4,2,92.24,"1,309",6,2,50,2,49,"1,341","1,493",1,0,0,0,0,674.7,4,0.6735,6.321127942,1.791759469,-0.395267283,-0.395267283
a2d14b539d0f77,a719166edb7d93,eb890009d27b0b,duo,1,3,679.3,1,7,1,0,5,2,83.33,"1,341",4,2,49,3,45,"1,485","1,482",1,0,0,0,0,3008,3,0.9375,6.521062856,1.386294361,-0.064538521,-0.064538521
8504d44a1adb1d,c6f9cbb7dbdcf6,a1130ed70aee12,duo,1,6,241.3,1,5,1,0,3,2,95.83,"1,959",12,2,47,2,45,0,0,1,0,0,0,0,2174,7,0.8043,5.486040973,2.48490665,-0.217782945,-0.217782945
98b2438b5f68e9,726725cc8403b8,c917074eefc3f1,duo,1,3,868.7,2,4,1,0,7,2,108.9,"1,307",2,2,50,4,47,0,0,1,0,0,0,0,2926,3,0.9388,6.766997841,0.693147181,-0.063152815,-0.063152815
5f3eb5f7584922,96dfd917d2d2b2,821398e6663c6c,duo,1,5,545.6,2,5,1,0,6,2,85.72,"1,342",1,2,50,2,49,"1,549","1,558",1,0,0,0,0,3639,3,1,6.301886107,0,0,0
848c435759e6a8,8d94836a4c5d3d,7410c75d995a92,duo,1,7,796.1,2,4,1,0,9,2,77.62,"1,365",1,2,48,4,48,"1,568","1,474",1,0,0,0,0,2697,6,0.9787,6.679724806,0,-0.021530119,-0.021530119
4318a0880a08fd,e3767460df543c,ed856efbcef573,duo,1,3,364.5,1,0,1,0,6,3,54.69,"1,406",1,2,48,2,47,"1,453","1,517",1,0,0,0,0,2238,6,1,5.898526551,0,0,0
1041a12bd093a3,5e18d9167d379e,fb12d6818fbcd9,duo,1,1,452.5,2,1,1,0,4,3,18.48,"1,369",6,2,49,2,47,0,0,1,0,0,0,0,503.4,5,0.4583,6.114787763,1.791759469,-0.780231287,-0.780231287
6ce26e93eeb437,d4385033b6d23b,10f993daaa25c9,duo,2,1,143.2,0,1,1,0,0,0,0,"1,887",63,2,49,0,47,0,0,1,1095,0,0,0,718.4,5,0.4583,4.964242255,4.143134726,-0.780231287,-0.780231287
36c339fe7e0061,2e830d36ccfb28,c576813754336b,duo,2,1,282,0,11,1,0,1,1,3.452,"1,769",25,2,47,2,47,0,0,1,2664,0,0,0,2407,9,0.8478,5.641907071,3.218875825,-0.16511052,-0.16511052
b89439b1a2f6d3,773f88d0ae8fad,cf417face48046,duo,2,2,437,0,2,1,0,1,1,139.1,"1,764",19,2,46,1,43,"1,530","1,528",1,0,177.5,0,0,3023,2,0.8444,6.079933195,2.944438979,-0.169128963,-0.169128963
d15ed6c1145e4d,887386ca84732d,57e9610da4efce,duo,2,1,591.7,1,3,1,0,3,1,137,898,13,2,8,3,6,"1,000","1,500",1,0,0,0,0,362,7,0.2857,6.38299975,2.564949357,-1.25281297,-1.25281297
c3e12938f7a2ec,2c5eb2d8f304ed,8eb9612c0ec245,duo,2,4,856.7,1,3,1,0,4,2,227.8,"1,725",4,2,47,4,46,0,0,1,0,0,0,0,3183,9,1,6.753087799,1.386294361,0,0
84d503a6c8b0e0,88c9faa295f66a,d4643859186dfa,duo,3,6,239.1,0,8,1,0,1,1,20.93,"1,284",24,2,48,1,47,0,0,1,0,0,0,0,2597,8,0.9149,5.476881874,3.17805383,-0.088940509,-0.088940509
1b965ad49513aa,d021ac1dd33149,77b9a899ddec4f,duo,3,0,340.5,0,1,1,0,2,2,33.49,"1,321",13,2,45,1,45,0,0,1,0,0,0,0,2651,6,0.8182,5.830415126,2.564949357,-0.200648473,-0.200648473
6009b73bcdab4c,f94e553b225e2f,4470e047d83861,duo,0,1,74.41,0,2,1,0,0,0,0,"1,922",53,2,47,0,44,"1,107","1,460",2,781.5,0,0,0,775.7,5,0.4348,4.309590341,3.970291914,-0.832869124,-0.832869124
12899773d74da1,179443314eeea8,6e8dd29fc834eb,duo,0,1,80,0,2,1,0,0,0,0,"1,918",67,2,50,1,49,0,0,2,0,0,0,0,399.2,6,0.449,4.382026635,4.204692619,-0.800732391,-0.800732391
5b75c820e172e1,56cf04969cc99d,a049d120ab00bd,duo,0,4,65.48,0,3,1,0,0,0,0,"1,820",34,2,48,0,44,0,0,2,6884,0,0,0,2165,6,0.9787,4.181744753,3.526360525,-0.021530119,-0.021530119
f9c60b8e2ea5db,42b353e175b350,f3d7acd6ed687b,duo,0,0,52.69,0,0,1,0,1,1,24.52,"1,791",32,2,50,1,46,0,0,2,1942,0,0,0,1176,5,0.5102,3.964425684,3.465735903,-0.672952473,-0.672952473
8fa9269ef30e08,e474ad08b6452b,afd59d11d61a8b,duo,0,1,246.4,0,0,1,0,2,1,9.06,"1,369",25,2,49,0,48,"1,116","1,421",2,0,0,0,0,478.9,5,0.5,5.506956232,3.218875825,-0.693147181,-0.693147181
cef97dac5804fe,9bffe1e6128741,157de6197c8d1f,duo,0,1,143.3,0,1,1,0,1,1,118.2,"1,368",31,2,47,1,46,0,0,2,0,0,0,0,2290,4,0.8478,4.964940335,3.433987204,-0.16511052,-0.16511052
b2db091ae6a41e,0326f2e60387b8,b3e59078682343,duo,0,3,308.6,0,11,1,0,1,1,23.43,"1,471",21,2,47,1,45,0,0,2,1893,0,0,0,2208,4,0.9565,5.73204594,3.044522438,-0.04447449,-0.04447449
614766a2cfc1eb,0373706865db3d,dfda277b17f57a,duo,0,4,98,0,0,1,0,1,1,18.24,"1,356",23,2,47,0,45,0,0,2,0,0,0,0,1809,3,0.7391,4.584967479,3.135494216,-0.302322049,-0.302322049
64dae1897d9ac6,1d435ba8a5dab2,ef93c286b6272d,duo,0,4,879.3,1,6,1,0,3,1,52.44,"1,906",8,2,49,3,46,0,0,2,215.6,0,0,0,2201,7,0.8333,6.779126136,2.079441542,-0.182361558,-0.182361558
21411114cb3b90,c1b036ae3bd9b3,7181187350a586,duo,0,0,247.5,0,1,1,0,3,2,11.55,"1,962",11,2,48,2,46,"1,346","1,445",2,0,0,0,0,1400,3,0.5106,5.511410582,2.397895273,-0.672168774,-0.672168774
0ccb8bd45ee915,1b23b133986a0d,bae5fa3eb6e591,duo,0,2,413.3,0,8,1,0,4,2,25.01,"1,897",4,2,49,1,45,0,0,2,0.02,8.414,0,0,4140,6,0.8542,6.024173722,1.386294361,-0.157589921,-0.157589921
10b97f1c807221,c5e14f8e71c79d,aa37e371be14a3,duo,0,6,498.9,0,5,1,0,4,2,44.4,"1,363",6,2,50,1,49,0,0,2,411.8,14.39,0,0,1871,3,0.9184,6.212405675,1.791759469,-0.085122253,-0.085122253
97c51b46242959,2f97215504b845,e9468900e8f095,duo,0,9,735.3,0,7,1,0,7,2,45.27,"1,462",4,2,46,3,45,0,0,2,0,0,0,0,3368,3,1,6.600278579,1.386294361,0,0
61138d9b389ac7,f2328968a55702,4bdadd93113077,duo,0,4,458.7,1,2,1,0,5,2,66.6,"2,009",4,2,47,2,46,0,0,2,3921,0,0,0,1506,6,0.6087,6.128396402,1.386294361,-0.496429743,-0.496429743
7efd3b20fcfa06,2eab433562e46e,538b49fe0927d5,duo,0,3,583.5,2,1,1,0,7,2,41.59,"1,859",2,2,46,3,46,0,0,2,1284,0,0,0,946.6,5,0.6667,6.369044452,0.693147181,-0.405415109,-0.405415109
f4c01f2a4bf735,00f9fce430bc1f,3e71a233bdad27,duo,0,5,530.3,2,7,1,0,7,2,69.44,"1,920",1,2,47,3,47,"1,232","1,429",2,2012,0,0,0,3443,14,0.9565,6.273442884,0,-0.04447449,-0.04447449
a34bce64914e61,4b69bd2968674a,1cc4dcba0654f6,duo,0,6,"1,237",5,7,1,0,14,2,252.3,"1,419",1,2,46,7,45,0,0,2,992.5,0,0,0,2408,5,0.9556,7.120444372,0,-0.045415864,-0.045415864
1885f126eded2c,8f4d5a55bc7b25,50bd3fbe371224,duo,1,5,94.34,0,9,1,0,1,1,5.17,"1,754",29,2,47,0,45,0,0,2,3568,0,0,0,1807,10,0.7826,4.546905278,3.36729583,-0.245133569,-0.245133569
f9be5044184614,fbfcdcb516c9df,17527aa1a29416,duo,1,1,108.7,1,1,1,0,1,1,23.81,"1,429",34,2,49,0,48,"1,133","1,496",2,0,0,0,0,985.8,3,0.5625,4.688591794,3.526360525,-0.575364145,-0.575364145
4ed334cbfcff93,e4079bf17b85fd,bd0835aef170f3,duo,1,2,177.9,0,7,1,0,2,2,16.38,"1,417",16,2,46,1,44,"1,093","1,426",2,0,0,0,0,1162,4,0.7778,5.181221595,2.772588722,-0.251285857,-0.251285857
50498907a28225,e5ae700d871ea2,af697a44d022b5,duo,1,4,482.6,1,2,1,0,4,2,42.25,"1,854",5,2,48,2,48,"1,057","1,483",2,371.4,0,0,0,4082,5,0.9362,6.179188153,1.609437912,-0.06592615,-0.06592615
0efa3f87087dc7,979f683f2dd349,98c558b36f2ad6,duo,1,7,639.7,1,2,1,0,3,2,58.98,"1,989",11,2,49,3,47,0,0,2,2490,0,0,0,3027,8,0.7917,6.460999316,2.397895273,-0.233572747,-0.233572747
9e995b407a88bc,4140d6c3e0b416,a3bedd4387c656,duo,1,5,901.2,2,6,1,0,8,2,187.9,"1,331",2,2,49,6,49,"1,490","1,567",2,0,0,0,0,1836,5,0.8958,6.803727209,0.693147181,-0.110038105,-0.110038105
6337896b324e3f,64cff5999c1666,379de2bc8e8191,duo,2,5,"1,378",3,1,1,0,9,2,219.8,"1,790",1,2,48,6,47,0,0,2,6656,4.57,0,0,3024,5,1,7.228388452,0,0,0
c2254b2c491100,18a98b22559d9d,20cab2c6d65786,duo,3,6,"1,068",2,13,1,0,4,1,240.1,"1,901",4,2,48,5,46,0,0,3,1740,0,0,0,3278,6,0.9787,6.97354302,1.386294361,-0.021530119,-0.021530119
97ab773e86a1a3,a3af2d564b157e,098e1936fe4ee1,duo,1,7,642.5,1,6,1,0,6,2,37.84,"2,026",2,2,50,3,48,0,0,5,2362,0,0,0,2341,8,1,6.465366817,0.693147181,0,0
516882428ade35,6532ea1c1c3cd5,85c439b3ca1a4c,duo,0,0,100,0,0,1,0,0,0,0,"1,847",80,2,48,0,48,"1,437","1,476",0,0,0,1,0,305.9,1,0.1702,4.605170186,4.382026635,-1.770781063,-1.770781063
af33bcfb8fc844,3dd928a35121ba,3551dd2bd13f08,duo,0,0,74.37,0,0,1,0,0,0,0,"1,296",60,2,49,0,43,"1,255","1,514",0,0.01,10.48,1,0,2077,2,0.5625,4.309052635,4.094344562,-0.575364145,-0.575364145
1cd1189356ad3e,01a513e80e352d,79cf89a964471d,duo,0,0,87.84,0,0,1,0,0,0,0,"1,853",54,2,45,0,43,0,0,0,0,0,1,0,516.3,6,0.4318,4.475516978,3.988984047,-0.839792761,-0.839792761
c6e447cc7d6747,36a1f26cc94f47,f110eaa864f235,duo,0,0,104.8,0,0,1,0,1,1,45.81,"1,403",34,2,50,0,47,"1,500","1,525",0,0,0,1,0,526.8,2,0.3878,4.652053772,3.526360525,-0.947265536,-0.947265536
b6723f3be1f853,8514e41c02c23b,9250a2aa6ffef7,duo,0,1,159,0,1,1,0,2,1,5.967,"1,806",21,2,49,1,48,0,0,0,0,0,1,0,835.6,3,0.3542,5.068904202,3.044522438,-1.037893554,-1.037893554
730854389acb4e,b98e5ac2290dbb,512ae5ee530653,duo,0,0,100,1,0,1,0,1,1,11.39,"1,422",29,2,45,0,44,0,0,0,0,0,1,0,452.6,1,0.4091,4.605170186,3.36729583,-0.893795654,-0.893795654
9cb231098a2615,4fb80928a40b82,8e8dda652d1216,duo,0,0,159,1,0,1,0,1,1,1.459,"1,891",42,2,49,0,47,"1,269","1,466",0,0,0,1,0,283.5,1,0.1458,5.068904202,3.737669618,-1.925519459,-1.925519459
4188ac1dc6ebb3,ccde0b24328dc9,b09c08d0c993c9,duo,0,0,275,1,1,1,0,2,1,13.05,"1,423",19,2,48,1,48,"1,290","1,505",0,0,0,1,0,89.35,1,0.2128,5.616771098,2.944438979,-1.547402522,-1.547402522
7851bc5a40940e,082f1f95ad0bf6,2835854bd8c458,duo,0,7,342.7,1,5,1,0,2,1,45.86,"1,375",12,2,49,0,48,0,0,0,3673,0,1,0,1638,5,0.9792,5.836855429,2.48490665,-0.021019367,-0.021019367
0371862642aa49,7.59E+13,476b8f5d6bed46,duo,0,0,275,0,0,1,0,2,2,5.408,"1,259",23,2,48,1,48,"1,219","1,523",0,0,0,1,0,166.6,1,0.1489,5.616771098,3.135494216,-1.904480339,-1.904480339
04707aabcc9193,a7c3e418902c7a,f71c7bd3077d2b,duo,0,2,178.7,0,0,1,0,3,2,84.2,"1,965",10,2,49,3,48,0,0,0,740.3,0,1,0,993.3,6,0.4375,5.185708422,2.302585093,-0.826678573,-0.826678573
4d9dd68139fc64,d1fccc960680ce,67e8925c18a139,duo,0,0,133.3,1,0,1,0,2,2,22.39,"1,906",24,2,48,1,46,0,0,0,0,0,1,0,227.8,1,0.1702,4.892602227,3.17805383,-1.770781063,-1.770781063
2814a044fa04c7,c96f9a583ee433,d53bf54d46a867,duo,1,0,50.98,0,0,1,0,0,0,0,"1,875",55,2,43,1,39,"1,109","1,527",0,2700,0,1,0,894.1,4,0.3095,3.931433399,4.007333185,-1.172797187,-1.172797187
4fa22d5910baa2,5b3163987c1b50,e263f4a227313a,duo,4,1,844.5,1,3,1,0,6,2,33.78,887,6,2,6,4,6,"1,000","1,500",0,0,0,1,0,165.5,22,0.6,6.738744736,1.791759469,-0.510825624,-0.510825624
640b62c7d867c0,dd9f09eff59f36,9ce8acbb595e78,duo,1,2,179.7,0,0,1,0,2,1,75.21,"1,866",16,2,45,1,45,"1,340","1,508",1,1197,0,1,0,1583,5,0.6818,5.191288794,2.772588722,-0.383018919,-0.383018919
ae13a95202c5b4,deaf826fd89664,8c567861f08c2e,duo,0,3,519.2,1,4,1,0,7,1,73.79,"1,446",2,2,49,4,47,0,0,2,0,0,1,0,2707,7,0.8542,6.252289165,0.693147181,-0.157589921,-0.157589921
1ac8276f471b61,d7f8ea612e678d,e1d360aaa49ee0,duo,0,5,938.1,0,6,1,0,8,2,116.8,"1,921",2,2,49,6,46,0,0,2,0,0,1,0,3173,5,0.9375,6.843856553,0.693147181,-0.064538521,-0.064538521
55aeb0f354bb42,07bbc29ccc7014,5917374535afde,duo,0,1,482.7,0,0,1,0,2,2,4.23,"1,869",15,2,44,3,41,"1,396","1,520",0,0,0,2,0,862,5,0.6512,6.179395343,2.708050201,-0.428938464,-0.428938464
305ce99767853f,47fd739c702196,e8a186f5011950,duo,1,1,646.3,4,3,1,0,6,2,169.6,"1,875",1,2,47,3,47,"1,429","1,491",0,0,0,2,0,2203,10,0.6957,6.471263792,0,-0.362836746,-0.362836746
1f7d64850a4491,15d71672d88a22,ccb049a6700e92,duo,0,5,614.7,1,9,1,0,4,1,99.72,"1,774",4,2,45,4,45,"1,540","1,635",0,1044,22.82,0,1,4104,7,0.8636,6.421134344,1.386294361,-0.14664558,-0.14664558
479810a9dbff26,fc47c02aae75f7,0d0d38e955a1db,duo,0,1,153.4,0,0,1,0,2,2,319.2,"1,868",10,2,47,1,43,0,0,0,7702,81.91,0,1,2940,3,0.8696,5.033048889,2.302585093,-0.139721943,-0.139721943
89f285c512b576,cd06b2ba147389,cb83a7e6901871,duo,2,8,821,3,3,1,0,8,2,117.7,"1,892",1,2,50,4,48,0,0,1,4216,0,0,1,2601,11,1,6.710523109,0,0,0
43dda18394f378,e14f55f65f45c7,15f60eb376f0b4,duo,4,6,491.6,0,1,1,0,3,1,135.2,"1,914",5,2,20,2,20,"1,501","1,623",1,1209,0,0,1,2885,6,0.8421,6.197665378,1.609437912,-0.171856507,-0.171856507
15f775ddd168c6,23fb6d67a80af6,e5f87ac2a36a61,duo,1,0,611.1,1,2,1,0,7,2,157.5,"1,891",1,2,48,3,45,0,0,0,0,0,1,1,1290,6,0.9574,6.415260612,0,-0.043534002,-0.043534002
76880aa5d8a9e5,992dd5f7832c4b,8eb4da58455c1b,duo,1,0,401.2,2,0,1,0,3,2,32.72,"1,971",12,2,47,0,44,"1,057","1,494",0,3620,31.78,1,1,910.2,6,0.4565,5.994460056,2.48490665,-0.784166579,-0.784166579
b95c1fbe3d7890,5a544fa71d94d1,959c618ab641de,duo,0,0,100,0,0,1,0,1,1,4.839,"1,864",32,2,49,1,44,"1,361","1,556",0,172.2,0,0,0,287.7,0,0.2083,4.605170186,3.465735903,-1.568775931,-1.568775931
1109dfa525b159,7976ec5ea469bc,05331f0f1ea3e6,duo,0,0,12.96,0,0,1,0,0,0,0,"1,855",73,2,40,0,38,"1,214","1,564",0,0,0,0,0,4.43,0,0.0256,2.561867691,4.290459441,-3.665162927,-3.665162927
73fc71cce16e19,3b1964d7cae671,fc14d316ff089a,duo,0,0,17.28,0,0,1,0,0,0,0,"1,963",81,2,42,0,42,"1,269","1,503",0,0,0,0,0,0.8,0,0.0244,2.849549763,4.394449155,-3.713172147,-3.713172147
ffa9dfee16e3aa,cf10af3e42b826,9129685fb149aa,duo,0,0,66.78,0,0,1,0,0,0,0,"1,860",92,2,48,0,47,0,0,0,0,0,0,0,48.89,0,0.0213,4.201403635,4.521788577,-3.849048206,-3.849048206
e5fdfe6c68114d,7b7d458d4cb6fb,0d38c3f3b64006,duo,0,0,11.88,0,0,1,0,0,0,0,"1,854",77,2,49,0,41,"1,000","1,500",0,0,0,0,0,22.03,0,0.0208,2.474856314,4.343805422,-3.872802292,-3.872802292
296304ce6eb4cb,cf1c3c61bc7e2c,31c21bcee05064,duo,0,0,54.61,0,0,1,0,0,0,0,"1,516",71,2,44,0,39,"1,000","1,500",0,0,0,0,0,34.37,1,0.0698,4.000217016,4.262679877,-2.662121269,-2.662121269
12d4d0ed9a9ea0,a2c80493e03d72,1b7debca4329a4,duo,0,0,34.87,0,0,1,0,0,0,0,"1,897",78,2,47,0,44,0,0,0,0,0,0,0,306.1,1,0.1522,3.551626861,4.356708827,-1.882559834,-1.882559834
559b3b048b9795,5ae55a69c23cd7,7bd36b8e9af3fe,duo,0,0,92.25,0,0,1,0,0,0,0,"1,820",83,2,48,0,45,0,0,0,0,0,0,0,67.65,1,0.0851,4.524502283,4.418840608,-2.463928243,-2.463928243
4a98cc70ad484b,6014b622d70503,9343e5b5558e99,duo,0,0,21.25,0,0,1,0,0,0,0,"1,794",81,2,48,0,46,0,0,0,0,0,0,0,129.9,1,0.1064,3.056356895,4.394449155,-2.240549702,-2.240549702
2fe9cd224e3a35,ec5e8b8480ae63,56247a58939bd8,duo,0,0,53.66,0,0,1,0,0,0,0,"1,855",81,2,48,0,46,"1,001","1,498",0,0,0,0,0,222.1,1,0.1915,3.982667845,4.394449155,-1.65286747,-1.65286747
842d04c84eb11d,00bccc978d69b1,f72e2d55770a59,duo,0,0,83.85,0,0,1,0,0,0,0,"1,404",80,2,48,0,47,0,0,0,0,0,0,0,37.19,1,0.1702,4.429029488,4.382026635,-1.770781063,-1.770781063
3e2c07c7203e49,2b3ebaeff9b8cc,fbbaebff30a660,duo,0,0,38.81,0,0,1,0,0,0,0,"1,399",69,2,49,0,44,0,0,0,0,0,0,0,48.96,1,0.2917,3.658677945,4.234106505,-1.232029402,-1.232029402
eac19fd5eb84c5,cae5e68944db25,1738e77ad40646,duo,0,0,11.7,0,0,1,0,0,0,0,"1,396",63,2,49,0,48,"1,279","1,541",0,0,0,0,0,42.49,1,0.5208,2.459588842,4.143134726,-0.652389188,-0.652389188
81dc5b791f5513,322d10d79621cc,06253d3afe9fcc,duo,0,0,66.22,0,0,1,0,0,0,0,"1,786",82,2,49,0,48,0,0,0,0,0,0,0,245.9,1,0.2083,4.192982532,4.406719247,-1.568775931,-1.568775931
848e9d4bf01b22,4cca89162b2564,b09e69451b6115,duo,0,0,51.48,0,0,1,0,0,0,0,"1,417",93,2,49,0,48,0,0,0,0,0,0,0,76.35,1,0.0417,3.941193383,4.532599493,-3.17725415,-3.17725415
b0d65deb4af765,1b5ada63c0a078,406301c5b0fc2a,duo,0,0,3.218,0,0,1,0,0,0,0,"1,892",78,2,50,0,49,989,"1,492",0,1154,0,0,0,276.9,1,0.2857,1.168760049,4.356708827,-1.25281297,-1.25281297
e0a5c913d50981,814be3f4d6453e,d27a1eff56cf4e,duo,0,0,28.08,0,0,1,0,0,0,0,"1,439",91,2,50,0,50,0,0,0,0,0,0,0,51.67,1,0.0816,3.335057579,4.510859507,-2.505926017,-2.505926017
